mean_l,mean_a,mean_b,std_l,std_a,std_b,skew_l,skew_a,skew_b,mean_lbp,median_lbp,std_lbp,kurtosis_lbp,skewness_lbp,SRE_deg0,LRE_deg0,GLN_deg0,RLN_deg0,RP_deg0,LGLRE_deg0,HGL_deg0,SRLGLE_deg0,SRHGLE_deg0,LRLGLE_deg0,LRHGLE_deg0,SRE_deg45,LRE_deg45,GLN_deg45,RLN_deg45,RP_deg45,LGLRE_deg45,HGL_deg45,SRLGLE_deg45,SRHGLE_deg45,LRLGLE_deg45,LRHGLE_deg45,SRE_deg90,LRE_deg90,GLN_deg90,RLN_deg90,RP_deg90,LGLRE_deg90,HGL_deg90,SRLGLE_deg90,SRHGLE_deg90,LRLGLE_deg90,LRHGLE_deg90,SRE_deg135,LRE_deg135,GLN_deg135,RLN_deg135,RP_deg135,LGLRE_deg135,HGL_deg135,SRLGLE_deg135,SRHGLE_deg135,LRLGLE_deg135,LRHGLE_deg135,coarseness_tamura,contrast_tamura,directionality_tamura,roughness_tamura,label
23.827173272849578,4.275248866894804,-2.6334716998560785,39.80067120801776,7.748890690334974,5.113636746213809,1.0951421941725916,1.7991114389993537,-1.9525684733699296,191.4762,249.0,87.2797972691148,7.380763525943824,-1.9772204496293768,0.7811741283850642,34.02565756138007,3143.276567322309,24660.722557464647,0.5653385416666666,0.2122435953684329,24055.109493758348,0.1268663651577537,21545.372158498416,1.0,49477.7321387443,0.7942375733394045,22.3306187880731,3705.142609810837,27531.56137650957,0.6091796875,0.2226932468411957,23267.359431441702,0.1442228333535029,21256.09875682229,1.0,39268.81906593994,0.7863674819489829,31.67152244841689,3133.540508248702,25083.531960847387,0.5666927083333333,0.2115995373030772,24087.83419879601,0.1266951380413535,21748.058782085936,1.0,51914.403106474885,0.7953368314819806,19.914372305459512,3671.1423571093183,27657.61672429248,0.610078125,0.2205944358917433,23422.393648354464,0.142621120540539,21460.90190039811,1.0,37933.0722670423,7.634566666666666,83.12666110220505,497.0864510674276,90.76122776887172,1
11.258506814421503,2.331786441616085,-1.0012137146581617,29.078001040712063,6.316682784022474,2.7544207135430314,2.2300923769891696,2.8887420935510346,-2.868605953006438,220.78822222222223,255.0,72.46108423112794,19.500235649991986,-1.4164200608144235,0.7894798707244933,232.0385300857167,1694.4192480692525,13730.74870576254,0.3080522875816993,0.2036122929490231,21634.29792922006,0.1249513037339453,20145.632784526835,1.0,29828.846049393196,0.7906496454397276,156.44209774107745,2012.6322998134103,14753.530946047878,0.3292679738562091,0.2134174673859992,20743.31537575926,0.1415065812115522,19610.02616491643,1.0,26318.21318829648,0.7882850251741038,388.57010076441975,1621.491660875608,13366.962560806116,0.3009673202614379,0.2015184556543644,21747.499652536484,0.1221560125895818,20060.06035742199,1.0,32341.77362751911,0.783909818595733,153.0319506726457,1994.5973734785396,14360.201553491352,0.3264836601307189,0.2129961572154743,20785.571708840485,0.1386600458775995,19575.63419310823,1.0,27014.70964125561,8.0152,47.13457872729049,561.0135612112205,55.14977872729049,1
26.732362196796227,1.6350970371576887,-0.6975734045771055,42.91581490466196,4.136855357434071,2.7483492767082534,0.9938256988275436,2.9415023315924262,-3.312145459664503,211.98337777777775,255.0,78.2716768082069,14.028983850815756,-1.648742839416666,0.7869531219410592,247.1151314679178,1621.0574475984745,17105.887501265737,0.3857682291666666,0.1650702524672954,34068.43838390657,0.1033764053845006,29596.224015729316,1.0,398074.0480980187,0.791317397634167,107.633221465985,1930.142113351943,18645.450710409936,0.4151432291666667,0.175839858295657,32992.771257409906,0.1181645970413307,29182.883169924444,1.0,361967.1975974657,0.7767491671808446,156.84519324682572,1588.7944049113994,16104.892911957584,0.37328125,0.1663089485700126,33505.05012557555,0.1019665743869299,28640.94077189297,1.0,532234.86120413,0.7891784663750491,107.81369603036534,1885.4970425430963,18382.210058516528,0.4116536458333333,0.1741967348978532,33271.61303178871,0.1160800946822411,29341.640030272367,1.0,286358.66876482684,7.8008444444444445,91.9216618730034,512.428795250268,99.72250631744784,1
45.12697549975193,14.106136853215766,-4.528964742581407,41.90212722136165,13.59011072708525,4.695596645715904,-0.1342072597146826,0.0990808196766353,-0.3100256713977199,198.37164444444448,251.0,81.78315224737932,8.678127109916007,-1.9305329071823096,0.6982751477502065,41.91510991170383,1289.915502921372,17207.967327796265,0.4969661458333333,0.1075126857462802,32574.40155107816,0.0613113339699911,23262.21549844639,1.0,199849.6621164881,0.7338807128285507,21.67210402977531,1537.5647199375087,21695.65248357304,0.5667447916666667,0.1079628390218383,32815.63499977025,0.0683741273402799,24927.360385431228,1.0,124344.55768965677,0.6858513494960221,60.96856570601981,1242.502726160009,15637.80711027039,0.4680729166666666,0.1116103357377131,32158.067402915323,0.0638131538325338,22284.8714060039,1.0,242280.8419383554,0.7342819417519799,26.069767441860463,1533.80847340548,21669.431867372783,0.5654947916666667,0.108749335216614,32718.96230716095,0.0696819781998947,24749.415900906806,1.0,125183.15316601428,10.0956,105.67923526389168,473.5021097046413,115.77483526389167,0
21.779051437237698,6.002891164956862,-3.039056416452404,37.61322905206215,11.174881987701392,5.666648621511291,1.166246692471475,1.5349925166984186,-1.518676828287031,224.05537777777775,255.0,66.95197964023299,22.627880441886155,-1.3865738872175282,0.7614972031617335,348.12305077544084,781.1571276821754,12671.272700233694,0.3064453125,0.1155443686294153,32626.972891438283,0.0684139530174747,26324.29334733049,1.0,107979.9507966858,0.7875605828115624,181.0729790561935,926.0284973104948,15160.363216724529,0.3413151041666666,0.1190995011400912,32513.55716629153,0.0793529921990688,27392.689875751417,1.0,73861.94872773052,0.7514358666507749,473.2764075067024,732.2566577301162,11714.63074173369,0.29140625,0.1176031163044769,32575.485299374443,0.0690096549385709,25699.54298199814,1.0,134333.72520107238,0.777711960240442,267.95680597711885,930.1529301891196,14467.1568993696,0.334609375,0.1220089544679133,32139.78718188186,0.0808430365467179,26707.990725394087,1.0,81102.67289283212,8.891966666666667,77.17012229304349,563.9644641865631,86.06208895971015,1
16.908266541262932,2.8319183219694697,-1.0031824367381723,34.90612980574545,5.780563394895408,2.418877790154315,1.6114526431654566,2.1374612589660287,-2.5252558693862777,201.15356666666668,255.0,85.41254465209168,9.821054829939506,-1.891283073909027,0.8316961820135446,142.97277551129244,2594.992800575954,24358.889715489426,0.4883203125,0.2028831563698425,21705.80449564035,0.134940840440246,20566.27395231662,1.0,27050.558062021704,0.8364237786318541,52.92532451005345,2895.8745227793333,25902.516772715702,0.5115885416666667,0.2099992921558646,20959.868719776023,0.147599817267878,20014.072766995225,1.0,25174.457800967168,0.8314606276724281,88.58340866790748,2642.308375432066,24433.83339537357,0.4897135416666666,0.203948517125853,21540.836320127622,0.1368016689429727,20369.478491615868,1.0,27394.063201276254,0.8333363029702414,63.09192739492376,2913.611949797612,25664.56803543698,0.5114713541666667,0.2113868493179991,20939.342124691328,0.1475923971316291,19993.41727544824,1.0,25294.92016496525,7.307288888888888,64.2843507322776,597.1419966338915,71.5916396211665,1
21.094577823270924,1.7768305264747155,0.0461328779839252,38.950512859417096,3.748264938040697,0.895054437068524,1.3246160208231694,2.21550108289847,-0.987588485280512,201.16036666666668,255.0,84.73697005229378,9.78082247936224,-1.9061207864798768,0.8138965398463316,94.54531014216504,2644.194556958674,23423.241071664947,0.4918359375,0.1987411555023044,27118.052841977074,0.1305191312205328,25060.753585084844,1.0,37712.42887776984,0.8099276476698228,48.94414826097994,2988.884793094694,24205.497994414825,0.512890625,0.2088183152288703,26227.279055597868,0.1447654330475979,24352.76423449505,1.0,35393.46321401371,0.8070344452548565,96.55832840316248,2560.322917226913,22652.761308019148,0.4841927083333333,0.1954394435742838,27348.46810627656,0.125677337398007,25196.951766210557,1.0,39201.13553487872,0.813404642566161,48.462286002014096,3022.0084592145017,24639.3029204431,0.5171875,0.2091908674165809,26168.4196878147,0.1451939552647574,24461.406722119547,1.0,34885.592698892244,7.131733333333333,76.72490630872065,449.2401634904221,83.85663964205398,0
21.714218875079897,5.449174845413372,1.5125129864497353,36.43738447959094,8.710178736538607,2.801130222024236,1.1020692872302145,1.1914841422118465,1.7696970074712202,201.90145555555557,255.0,83.91301653824647,9.88266944310998,-1.8983423538436195,0.8426878370215947,129.18393670062866,1758.699490570128,24683.401961846957,0.4805208333333333,0.1415772418118905,24631.59587036636,0.0931379363108274,22444.78644402684,1.0,36574.8251951008,0.8453568565643114,108.80903222434203,1921.2664715260173,25794.72709928652,0.4982161458333333,0.1491925757838626,24103.22047408724,0.1042941564391391,22134.007071245247,1.0,34027.21571753391,0.8347700331117043,163.67910199556542,1698.1853658536586,23601.618181818183,0.4697916666666666,0.1405358641910392,24860.55199556541,0.0897233704194785,22437.998449118582,1.0,38473.791823725056,0.8460101162422946,67.85652378217512,1914.1787709497207,25875.5232600637,0.4987760416666666,0.147645216941646,24146.70547694878,0.1023606237562401,22213.014705978137,1.0,33749.25805356863,7.359433333333333,75.37559658665437,472.0942279519484,82.7350299199877,0
32.321049048061475,4.728451662821932,1.7099498046540706,42.40664585957863,6.309371081041092,2.334570139798881,0.5709251371884511,1.0395916720849112,1.1649782903517605,180.08204444444445,233.0,91.58229160364904,5.331262843483991,-1.733455932220211,0.863708988986117,44.64126984126984,2198.640673400673,36665.286176046175,0.6767578125,0.1442114263857132,28879.537335257337,0.0956561615778072,27022.78655899534,1.0,37991.7255988456,0.8712601278086218,23.81564784916305,2416.7951601529157,38810.14604906655,0.701640625,0.1530714419899364,28210.09425453736,0.1081437358019186,26614.540038519168,1.0,35589.7614964926,0.8570184185346518,40.33433406113537,2170.0258499688084,35547.79101684342,0.6679166666666667,0.145099689483508,28906.96044525889,0.0959756618555469,26818.81935368674,1.0,39428.162156893326,0.8720939156233021,31.810485667607303,2394.1937472152085,38874.15643101143,0.7013541666666666,0.1521273328992227,28349.571253527403,0.1073520289968778,26828.955783947946,1.0,35271.376243873456,8.196177777777777,99.67822688433898,462.90148465852855,107.87440466211676,1
7.94266890539489,0.638928782691495,0.2060736989509513,25.864058276166823,2.331869010899779,0.8476556479133323,2.9908975274479093,4.532287612938586,5.062580421217871,225.5409,255.0,67.92374805185754,24.44734479647532,-1.3011251960437586,0.7496214957963308,361.9923440218742,2262.623166790952,10500.126323639077,0.2619140625,0.2636191655344666,19236.204673129505,0.1571985774372044,18023.616232141503,1.0,25937.436887894604,0.7448890464353849,169.50109229929,2779.9147096304387,11335.385217549609,0.28609375,0.2781996561626522,17909.269388312397,0.1811230156451518,16969.542154310053,1.0,22808.471918805757,0.7461532880039042,303.27272727272725,2236.3770361145703,10380.289066002491,0.2613932291666667,0.2629683703987585,19321.23511830635,0.1540569250911668,18128.27054403319,1.0,25775.25603985056,0.7440340206345998,172.5703713855009,2770.9455483988854,11268.970033347035,0.2850390625,0.2779392514625911,17896.465762185373,0.1808513365143533,16921.35426379357,1.0,23226.210543145586,7.929522222222222,36.92338079047532,579.8575203466863,44.852903012697546,0
