mean_y,mean_u,mean_v,std_y,std_u,std_v,skew_y,skew_u,skew_v,mean_lbp,median_lbp,std_lbp,kurtosis_lbp,skewness_lbp,SRE_deg0,LRE_deg0,GLN_deg0,RLN_deg0,RP_deg0,LGLRE_deg0,HGL_deg0,SRLGLE_deg0,SRHGLE_deg0,LRLGLE_deg0,LRHGLE_deg0,SRE_deg45,LRE_deg45,GLN_deg45,RLN_deg45,RP_deg45,LGLRE_deg45,HGL_deg45,SRLGLE_deg45,SRHGLE_deg45,LRLGLE_deg45,LRHGLE_deg45,SRE_deg90,LRE_deg90,GLN_deg90,RLN_deg90,RP_deg90,LGLRE_deg90,HGL_deg90,SRLGLE_deg90,SRHGLE_deg90,LRLGLE_deg90,LRHGLE_deg90,SRE_deg135,LRE_deg135,GLN_deg135,RLN_deg135,RP_deg135,LGLRE_deg135,HGL_deg135,SRLGLE_deg135,SRHGLE_deg135,LRLGLE_deg135,LRHGLE_deg135,coarseness_tamura,contrast_tamura,directionality_tamura,roughness_tamura,label
43.61809672927856,-1.4529855995178207,10.98592134475708,90.7717603490357,3.4281683572417423,22.44561791402825,1.6300985081058224,-2.501149623129239,1.6482368638587224,222.82466888427732,255.0,70.24817607402281,21.49878900323587,-1.3740711679895483,0.8398931075168015,727.7036219216733,2138.7274204925325,43354.85227098476,0.4975433349609375,0.1188724996521554,33108.90548041832,0.0820794857011522,29224.05977618029,1.0,71241.4770294722,0.8395697976696823,355.0044779157338,2419.4842546014947,45809.71257014917,0.5247650146484375,0.1212163165120694,32740.26927103021,0.0872060864525606,29432.88529260993,1.0,57738.830871448925,0.8415240375791087,642.1993920599343,2118.842979520403,43519.98222235868,0.4969635009765625,0.117572473681807,33181.473978322945,0.081983028765948,29260.51008650718,1.0,69385.78892505143,0.8403599412429869,321.6125570941782,2435.52861596462,46012.96401073008,0.5261611938476562,0.1215286318107289,32699.260856956425,0.0877823680378928,29367.90114859851,1.0,56933.93105198289,7.274803161621094,65.55147851918225,495.6953291266848,72.82628168080335,0
38.89213509368896,-0.447551887512206,13.915596961975098,79.06546081133968,1.173758596604893,26.911186629696097,1.636393425113983,-2.183520984938061,1.6735476128989686,193.86959075927732,255.0,89.81907630432067,7.682583206305569,-2.041784833110626,0.8588802173504209,66.51015653148644,7563.668273349614,87336.46960246607,0.9528732299804688,0.1901670046134204,15244.590103687096,0.1349013686731209,14527.74149695184,1.0,18691.76690820289,0.8520978000278177,42.93414719489911,8267.591827689437,88415.6691963765,0.9811782836914062,0.1939737930229007,14892.886684032504,0.139880752317408,14244.128498274697,1.0,17897.31302826484,0.8497435604260516,101.93044193893506,7268.35445642334,82914.80992510905,0.9270477294921876,0.1886542130005678,15290.931462431075,0.1314471016990467,14358.82697687882,1.0,20403.64202123282,0.8510779959285794,39.70193884291098,8288.951789252827,88256.49384932198,0.9817886352539062,0.194648861071929,14884.792788592298,0.1405189325720227,14236.005752498117,1.0,17877.75692582663,7.561878204345703,56.91765672299673,227.03827306793076,64.47953492734243,0
55.0770299949646,0.2934772605896011,18.88731004714966,92.09992776813506,1.6417525101565398,30.23039666321244,1.137811840867354,1.8542482887381253,1.1751212199617622,192.40332794189453,255.0,90.0911222560768,7.465343983539935,-2.084445297956644,0.882689170212006,94.04474839847008,4863.075708686824,94419.67580627392,0.9694366455078124,0.1393119171564578,22124.40911022618,0.0992395429144391,21004.145409381985,1.0,27463.66816457589,0.8811483397026653,53.13332877534432,5423.7548789474085,97556.76103982925,1.0043106079101562,0.1457224260030143,21571.641347037687,0.1071102552043089,20613.28724667093,1.0,25897.84540060925,0.8824288538912949,108.66239748871884,4963.468793407887,94589.3563978811,0.9721755981445312,0.1417155551696171,21960.591383166568,0.1016749403594269,20797.23095511364,1.0,27716.60753384344,0.8798906935339228,54.988370854072485,5409.456185213937,97056.52971977412,1.0024566650390625,0.1455177211202169,21592.094296543222,0.1067476422773733,20620.296861712413,1.0,25996.25906053549,7.6912841796875,74.57518152148987,609.350776823502,82.26646570117737,1
46.05561836624145,-0.3044760475158677,12.54832674026489,90.89928135717358,0.984134766133948,23.884208219118317,1.5249817952188145,-1.907957097199184,1.5458080282245013,199.1408424377441,255.0,87.39780096775758,9.03779270923986,-1.9174106308302832,0.8504675967982448,97.19014220336308,6747.5169469236025,78063.98083498448,0.8702239990234375,0.1884398614210281,21631.50831126931,0.1335872026529775,20258.342330654425,1.0,29907.65012887728,0.8443917455351639,52.44626154380085,7481.119352954621,79641.74760659234,0.9013137817382812,0.1934826770919986,21154.928185073262,0.1407359214505148,19931.043335964667,1.0,27713.49452754006,0.8501232746074514,171.81564949983462,6483.856815926624,76449.73663320311,0.8534469604492188,0.1866978393388007,21752.4979573228,0.1311030188452175,20225.06841093361,1.0,31587.931657473877,0.8434611327117263,55.15536286969949,7429.111855836289,79244.53886617006,0.8992462158203125,0.1930594218059979,21179.52293282202,0.1400975824771304,19928.47281600676,1.0,27795.03419985407,8.101982116699219,67.21117762752121,250.54439252336445,75.31315974422043,1
10.274118251800534,0.2504352302551272,2.7542394065856923,47.276299890732,1.290272979047234,12.182395019630672,4.520146365039472,6.793920480873001,4.575286435161628,239.457332611084,255.0,51.804851957416695,54.53871852109089,-0.900070174992026,0.789960314039389,2023.737340966921,2509.5884223918574,18402.667430025445,0.2398681640625,0.2206887202429397,17455.112595419847,0.1437127012181559,16225.824997526692,1.0,25147.66828880407,0.7729981401280696,954.8993173557138,3089.317976299536,18972.387038624074,0.2581710815429687,0.2267434393189616,16609.693873932443,0.1564588150456593,15619.270285163477,1.0,21861.31177044239,0.7932248107477508,1804.653297141945,2470.643621267763,18510.258310713714,0.2389144897460937,0.2193989187783756,17608.825259460322,0.1420501839787571,16431.70202564109,1.0,25084.283793709084,0.7759438237524492,972.5688649092456,3156.58971351494,19279.15107175322,0.2601852416992187,0.2276330641724295,16476.848898923847,0.1579281681174928,15500.901972615336,1.0,21666.08348239158,5.6544189453125,21.94519747629067,478.1593775964952,27.59961642160317,1
66.4567833137512,-2.8814225654602037,22.103108921051025,99.15053714476096,4.409346192472356,32.60685803647832,0.8450198383263384,-1.049419878939582,0.8613462446279326,214.03932571411133,255.0,75.8152602581815,15.088332291853275,-1.6208085606934968,0.8021739829935629,381.302151183752,2343.282105516164,49970.53596923447,0.6348419189453125,0.0907940225286503,32124.954320394183,0.0602937642636199,26155.343979328565,1.0,91865.97374113688,0.8144744798180192,241.8388256979724,2626.5681337949018,55204.44225149485,0.678802490234375,0.0920598012837028,32128.867048060063,0.0638984027834061,26900.53318950907,1.0,72766.76746616913,0.7790270496913796,580.1816524830888,2168.5913845995865,43965.22044232226,0.5943832397460938,0.0926294449112572,31734.678000693133,0.0600532791963661,24848.92524693182,1.0,115553.04556715058,0.8132599821604847,342.4394927536232,2599.125294384058,54618.79923007247,0.673828125,0.0921273099748668,32114.548663949277,0.0640156318712765,26813.9804199917,1.0,75190.1189651268,6.8817291259765625,86.41019353773277,231.5725931824214,93.29192266370931,0
40.98373796844482,1.6263502960205092,13.276249923706052,85.22791654023442,3.942944241066376,26.879090251776336,1.6587004957893137,2.654318531843865,1.7164677382567683,211.2635307312012,255.0,79.38177647552922,13.630333771817751,-1.6528907972580331,0.8461153018353064,335.98224062259624,3798.0206325505633,59848.15897470703,0.674468994140625,0.1556343229522103,23266.716426858515,0.1045922866658934,21424.44295097214,1.0,36212.37137459844,0.8467709648797754,139.35124183987395,4406.697734995551,63349.19650762684,0.7117385864257812,0.1611333167395014,22765.15257961817,0.1126268932164024,21303.36213283798,1.0,31428.68733719945,0.8461511866355174,371.3246154719337,3762.888393211873,59609.276179124805,0.6721115112304688,0.1554722502573185,23296.355638799025,0.1034567681340065,21457.179167165603,1.0,37029.95792042681,0.8453265978544485,138.59415179531285,4403.900752526339,62908.94521608256,0.709686279296875,0.161360039028844,22714.6640399914,0.1131169264643288,21174.20370132164,1.0,31744.119662438185,7.292865753173828,61.07654927142234,492.9860199451853,68.36941502459617,1
61.64520532608033,-0.1622903556823711,13.962284145355223,104.61313444571844,1.1226564824425391,22.840631780645424,1.1568578578497777,-0.9663305145568524,1.1595258099733403,189.77375030517575,255.0,91.27034328183814,6.772195272078509,-2.143946675868488,0.8513891246453545,42.924718764061794,7992.128783560822,91505.35792710364,1.017303466796875,0.1887000031545351,24443.029923503826,0.1379916907422121,22436.790791410804,1.0,51957.43897555122,0.841638783915539,28.3001419265621,8627.706998071255,91945.8929728156,1.0482406616210938,0.1924216939594221,24269.65628297973,0.1431579947124923,22359.302416284,1.0,43978.03658793988,0.8474916227427868,64.60392591054828,7550.454555240314,88342.60908510753,0.9922714233398438,0.1853112832591412,24628.57393183094,0.1337460147071604,22356.19757110576,1.0,56240.401041065976,0.840079122255201,27.99827999621016,8579.724413121588,91436.75194047038,1.0468215942382812,0.192300448396294,24329.50124991801,0.1428712263262514,22387.0244929301,1.0,42751.965738399085,8.05111312866211,84.47714109235525,538.3396595984627,92.52825422101736,1
28.71593378829955,0.8109185523986826,7.824092388153079,73.76781718671117,2.3193559384285747,19.711474508465944,2.23141730104022,2.990981227148421,2.263416946730704,227.2513732910156,255.0,66.38062176377913,26.36980449723828,-1.254069002595221,0.8244917398315933,829.2820857802585,2475.438537481137,35210.50335448446,0.4279833789840637,0.1588456087864329,23836.39561098889,0.1061203413984888,21242.829735564028,1.0,65403.22459591644,0.8237718702758902,412.37163748574494,2950.5935801972228,38152.66713624472,0.4639877988047808,0.1633747480184198,23663.038622794666,0.1146127401030355,21547.01351365199,1.0,39292.13057623935,0.8307357113921958,730.4522403366694,2497.658945432684,36797.97924107932,0.4400678535856573,0.1574442260463605,24317.14002546239,0.1063332742993182,21852.61071946799,1.0,44481.184319411535,0.823457320398382,399.2227696226289,2956.287552785039,38157.95535893826,0.4643613047808765,0.1636858000418667,23657.37174073329,0.1151005974096464,21536.062898343476,1.0,39102.44815336149,6.5037841796875,47.0853368952684,531.3243295538098,53.5891210749559,0
30.82666007995605,-0.8254151000976554,10.249245758056642,74.19436290923315,2.222361958641853,23.60148667072306,2.087847080172385,-3.0030974454211474,2.1213254026254744,209.61394119262692,255.0,80.49825187089375,12.940391686097623,-1.6914426494688972,0.8388772332863632,210.621604931584,5784.4331928539705,61340.9175108068,0.7042160034179688,0.1988119491481667,16926.433832053128,0.1338173976492902,16010.072063946134,1.0,21765.724125976405,0.8309166221421452,123.76842604330932,6763.085423044021,63193.302588046135,0.7402267456054688,0.2064981187522927,16282.083165847273,0.1449190083852848,15491.89982748834,1.0,20083.324242705337,0.8367256171097487,200.48524879856905,5911.173911169536,61337.51574251665,0.7080535888671875,0.2002191355375504,16778.102461047776,0.1345074141691629,15847.283922291024,1.0,21845.462211494945,0.834558716712052,89.95239557739558,6809.697522522522,64315.52467239968,0.7452392578125,0.2057310511545726,16284.182196969698,0.1450931019124857,15559.887141243267,1.0,19619.242137592137,7.203285217285156,48.62700854099828,431.6074374388369,55.83029375828343,1
